query_id,document_id,crowd_rel_binary
371,858831,1
371,858831,0
371,858831,0
371,858831,0
371,858831,0
371,858866,0
371,858866,0
371,858866,0
371,858866,1
371,858866,1
371,858866,1
371,858866,1
325,858947,0
325,858947,0
325,858947,0
325,858947,1
325,858947,0
325,858947,1
325,858947,0
302,859233,0
302,859233,0
302,859233,0
302,859233,0
302,859233,0
302,859233,0
302,859233,1
325,859551,0
325,859551,0
325,859551,0
325,859551,0
325,859551,0
325,859551,0
325,859551,1
445,859812,0
445,859812,0
445,859812,0
445,859812,0
445,859812,0
445,859812,0
445,859812,0
445,859813,0
445,859813,0
445,859813,0
445,859813,0
445,859813,0
445,859813,0
445,859813,0
377,859849,0
377,859849,0
377,859849,1
377,859849,0
377,859849,0
377,859849,0
377,859849,1
445,859883,0
445,859883,0
445,859883,0
445,859883,1
445,859883,0
445,859883,0
445,859883,0
401,859956,1
401,859956,0
401,859956,0
401,859956,0
401,859956,0
401,859956,0
401,859956,0
379,859968,0
379,859968,0
379,859968,0
379,859968,0
379,859968,0
379,859968,0
379,859968,1
620,860358,0
620,860358,0
620,860358,0
620,860358,1
620,860358,1
620,860358,0
620,860358,0
699,860373,1
699,860373,1
699,860373,0
699,860373,1
699,860373,1
699,860373,0
699,860373,0
656,861222,1
656,861222,0
656,861222,0
656,861222,0
656,861222,0
656,861222,0
656,861222,0
410,861387,0
410,861387,0
410,861387,0
410,861387,1
410,861387,0
410,861387,0
410,861387,0
345,861526,0
345,861526,0
345,861526,0
345,861526,0
345,861526,1
345,861526,0
345,861526,0
410,861541,1
410,861541,0
410,861541,0
410,861541,1
410,861541,0
410,861541,1
410,861541,1
301,861732,0
301,861732,0
301,861732,0
301,861732,0
301,861732,0
301,861732,0
301,861732,0
654,862081,0
654,862081,0
654,862081,0
654,862081,0
654,862081,0
654,862081,0
654,862081,0
371,862152,0
371,862152,0
371,862152,0
371,862152,1
371,862152,0
371,862152,0
371,862152,1
394,862266,0
394,862266,0
394,862266,0
394,862266,1
394,862266,1
394,862266,1
394,862266,0
689,862316,0
689,862316,0
689,862316,0
689,862316,1
689,862316,0
689,862316,0
689,862316,0
314,862509,0
314,862509,1
314,862509,0
314,862509,0
314,862509,0
314,862509,0
314,862509,0
400,862914,0
400,862914,1
400,862914,0
400,862914,0
400,862914,0
400,862914,0
400,862914,0
400,862915,0
400,862915,0
400,862915,0
400,862915,1
400,862915,0
400,862915,0
400,862915,1
400,862916,0
400,862916,0
400,862916,0
400,862916,0
400,862916,0
400,862916,0
400,862916,0
405,863056,0
405,863056,1
405,863056,0
405,863056,0
405,863056,0
405,863056,0
405,863056,0
610,863170,0
610,863170,0
610,863170,0
610,863170,0
610,863170,0
610,863170,1
610,863170,0
643,863303,1
643,863303,0
643,863303,1
643,863303,0
643,863303,0
643,863303,0
643,863303,0
320,863415,0
320,863415,0
320,863415,0
320,863415,0
320,863415,0
320,863415,0
320,863415,0
610,863451,0
610,863451,0
610,863451,0
610,863451,0
610,863451,0
610,863451,1
610,863451,0
372,863565,0
372,863565,0
372,863565,0
372,863565,0
372,863565,1
372,863565,0
372,863565,1
346,863780,0
346,863780,0
346,863780,0
346,863780,1
346,863780,0
346,863780,1
346,863780,1
699,864001,0
699,864001,0
699,864001,0
699,864001,1
699,864001,0
699,864001,0
699,864001,0
426,864015,0
426,864015,0
426,864015,0
426,864015,0
426,864015,1
426,864015,0
426,864015,0
699,864044,0
699,864044,0
699,864044,0
699,864044,1
699,864044,0
699,864044,0
699,864044,1
302,864106,1
302,864106,0
302,864106,0
302,864106,0
302,864106,0
302,864106,0
302,864106,0
654,864112,0
654,864112,0
654,864112,0
654,864112,0
654,864112,0
654,864112,1
654,864112,0
647,864167,0
647,864167,0
647,864167,1
647,864167,0
647,864167,1
647,864167,0
647,864167,1
647,864173,0
647,864173,1
647,864173,0
647,864173,0
647,864173,1
647,864173,0
647,864173,1
373,864176,1
373,864176,0
373,864176,0
373,864176,0
373,864176,0
373,864176,0
373,864176,1
334,864176,0
334,864176,1
334,864176,0
334,864176,0
334,864176,0
334,864176,0
334,864176,0
657,865056,0
657,865056,0
657,865056,0
657,865056,1
657,865056,0
657,865056,0
657,865056,0
345,865233,0
345,865233,0
345,865233,0
345,865233,1
345,865233,0
345,865233,0
345,865233,0
675,865241,0
675,865241,1
675,865241,0
675,865241,1
675,865241,0
675,865241,0
675,865241,1
675,865271,1
675,865271,1
675,865271,0
675,865271,1
675,865271,1
675,865271,0
675,865271,0
383,865279,0
383,865279,0
383,865279,0
383,865279,0
383,865279,0
383,865279,1
383,865279,0
653,865465,0
653,865465,1
653,865465,0
653,865465,0
653,865465,0
653,865465,0
653,865465,0
672,865468,0
672,865468,0
672,865468,0
672,865468,1
672,865468,0
672,865468,0
672,865468,0
622,865726,0
622,865726,0
622,865726,0
622,865726,0
622,865726,1
622,865726,0
622,865726,0
412,865757,0
412,865757,0
412,865757,1
412,865757,0
412,865757,0
412,865757,0
412,865757,1
341,865757,0
341,865757,0
341,865757,0
341,865757,1
341,865757,0
341,865757,0
341,865757,0
699,865825,0
699,865825,0
699,865825,0
699,865825,1
699,865825,1
699,865825,0
699,865825,0
654,865871,0
654,865871,1
654,865871,0
654,865871,0
654,865871,0
654,865871,1
654,865871,1
388,866097,1
388,866097,0
388,866097,0
388,866097,0
388,866097,0
388,866097,0
388,866097,0
388,866098,0
388,866098,0
388,866098,0
388,866098,1
388,866098,0
388,866098,0
388,866098,0
412,866275,1
412,866275,0
412,866275,0
412,866275,1
412,866275,0
412,866275,1
412,866275,1
341,866275,0
341,866275,0
341,866275,0
341,866275,0
341,866275,1
341,866275,0
341,866275,0
675,866279,1
675,866279,0
675,866279,1
675,866279,0
675,866279,0
675,866279,0
675,866279,0
409,866310,1
409,866310,1
409,866310,0
409,866310,1
409,866310,0
409,866310,0
409,866310,0
659,866390,0
659,866390,1
659,866390,0
659,866390,0
659,866390,1
659,866390,0
659,866390,1
412,866479,1
412,866479,1
412,866479,0
412,866479,1
412,866479,0
412,866479,0
412,866479,0
341,866479,0
341,866479,1
341,866479,0
341,866479,0
341,866479,0
341,866479,0
341,866479,0
675,866480,0
675,866480,0
675,866480,1
675,866480,1
675,866480,1
675,866480,0
675,866480,1
437,866645,0
437,866645,0
437,866645,1
437,866645,0
437,866645,0
437,866645,0
437,866645,1
625,866678,0
625,866678,0
625,866678,0
625,866678,0
625,866678,1
625,866678,0
625,866678,0
412,866838,0
412,866838,1
412,866838,0
412,866838,0
412,866838,0
412,866838,0
412,866838,0
653,866904,0
653,866904,0
653,866904,1
653,866904,0
653,866904,1
653,866904,0
653,866904,0
355,866933,1
355,866933,0
355,866933,1
355,866933,0
355,866933,0
355,866933,0
355,866933,0
409,866965,0
409,866965,0
409,866965,1
409,866965,0
409,866965,0
409,866965,0
409,866965,0
402,867244,0
402,867244,0
402,867244,0
402,867244,0
402,867244,0
402,867244,1
402,867244,0
341,867328,0
341,867328,0
341,867328,0
341,867328,0
341,867328,1
341,867328,0
341,867328,1
412,867365,1
412,867365,0
412,867365,0
412,867365,0
412,867365,0
412,867365,0
412,867365,0
341,867365,0
341,867365,0
341,867365,1
341,867365,0
341,867365,0
341,867365,1
341,867365,1
341,867368,0
341,867368,0
341,867368,0
341,867368,0
341,867368,0
341,867368,1
341,867368,0
323,867411,0
323,867411,0
323,867411,0
323,867411,0
323,867411,0
323,867411,0
323,867411,0
675,867429,0
675,867429,0
675,867429,0
675,867429,0
675,867429,0
675,867429,0
675,867429,0
611,867474,0
611,867474,0
611,867474,0
611,867474,1
611,867474,1
611,867474,1
611,867474,1
309,867649,0
309,867649,0
309,867649,1
309,867649,0
309,867649,0
309,867649,1
309,867649,1
631,867855,0
631,867855,0
631,867855,0
631,867855,0
631,867855,0
631,867855,0
631,867855,0
612,867859,0
612,867859,1
612,867859,0
612,867859,0
612,867859,1
612,867859,1
612,867859,1
606,868030,1
606,868030,0
606,868030,0
606,868030,0
606,868030,0
606,868030,0
606,868030,0
606,868148,1
606,868148,0
606,868148,0
606,868148,1
606,868148,0
606,868148,1
606,868148,1
419,868264,0
419,868264,0
419,868264,0
419,868264,0
419,868264,0
419,868264,0
419,868264,0
409,868267,0
409,868267,1
409,868267,0
409,868267,0
409,868267,0
409,868267,0
409,868267,0
450,868268,0
450,868268,0
450,868268,0
450,868268,0
450,868268,0
450,868268,0
450,868268,0
699,868270,1
699,868270,0
699,868270,0
699,868270,1
699,868270,0
699,868270,1
699,868270,1
686,868297,0
686,868297,0
686,868297,0
686,868297,1
686,868297,0
686,868297,0
686,868297,0
407,868393,0
407,868393,0
407,868393,0
407,868393,0
407,868393,1
407,868393,0
407,868393,0
356,868595,0
356,868595,0
356,868595,1
356,868595,1
356,868595,1
356,868595,1
356,868595,0
339,868595,1
339,868595,0
339,868595,0
339,868595,0
339,868595,0
339,868595,0
339,868595,1
626,868795,0
626,868795,0
626,868795,0
626,868795,1
626,868795,0
626,868795,0
626,868795,0
368,868809,0
368,868809,0
368,868809,0
368,868809,0
368,868809,0
368,868809,0
368,868809,0
626,868825,1
626,868825,0
626,868825,0
626,868825,1
626,868825,0
626,868825,0
626,868825,1
445,868905,0
445,868905,0
445,868905,0
445,868905,0
445,868905,0
445,868905,0
445,868905,0
625,869008,0
625,869008,1
625,869008,1
625,869008,0
625,869008,0
625,869008,1
625,869008,0
412,869042,0
412,869042,0
412,869042,0
412,869042,0
412,869042,1
412,869042,0
412,869042,0
341,869042,0
341,869042,0
341,869042,0
341,869042,1
341,869042,0
341,869042,1
341,869042,0
336,869631,0
336,869631,0
336,869631,0
336,869631,1
336,869631,1
336,869631,0
336,869631,0
657,869794,0
657,869794,0
657,869794,0
657,869794,0
657,869794,0
657,869794,0
657,869794,1
367,870317,0
367,870317,0
367,870317,0
367,870317,1
367,870317,1
367,870317,1
367,870317,1
412,870581,0
412,870581,0
412,870581,1
412,870581,0
412,870581,0
412,870581,0
412,870581,0
698,870983,0
698,870983,0
698,870983,1
698,870983,0
698,870983,1
698,870983,0
698,870983,1
654,871380,0
654,871380,0
654,871380,0
654,871380,0
654,871380,1
654,871380,0
654,871380,1
636,871650,0
636,871650,0
636,871650,0
636,871650,0
636,871650,0
636,871650,0
636,871650,0
356,871680,1
356,871680,0
356,871680,1
356,871680,0
356,871680,0
356,871680,0
356,871680,0
636,871747,0
636,871747,0
636,871747,0
636,871747,1
636,871747,0
636,871747,0
636,871747,0
412,871951,0
412,871951,0
412,871951,0
412,871951,0
412,871951,1
412,871951,0
412,871951,0
341,871951,0
341,871951,0
341,871951,0
341,871951,1
341,871951,1
341,871951,1
341,871951,1
610,872597,0
610,872597,0
610,872597,0
610,872597,0
610,872597,0
610,872597,0
610,872597,0
360,872626,0
360,872626,0
360,872626,0
360,872626,0
360,872626,0
360,872626,1
360,872626,0
654,872795,0
654,872795,0
654,872795,0
654,872795,1
654,872795,0
654,872795,0
654,872795,0
390,872894,0
390,872894,0
390,872894,0
390,872894,1
390,872894,0
390,872894,0
390,872894,0
699,873128,1
699,873128,0
699,873128,0
699,873128,1
699,873128,0
699,873128,0
699,873128,1
321,873286,0
321,873286,0
321,873286,1
321,873286,1
321,873286,1
321,873286,0
321,873286,1
646,873515,1
646,873515,0
646,873515,0
646,873515,0
646,873515,0
646,873515,0
646,873515,0
390,873647,0
390,873647,0
390,873647,1
390,873647,0
390,873647,0
390,873647,1
390,873647,0
369,873865,0
369,873865,0
369,873865,0
369,873865,0
369,873865,0
369,873865,1
369,873865,0
380,874078,0
380,874078,0
380,874078,0
380,874078,0
380,874078,0
380,874078,0
380,874078,0
364,874092,1
364,874092,0
364,874092,0
364,874092,1
364,874092,1
364,874092,0
364,874092,1
330,874221,0
330,874221,0
330,874221,1
330,874221,0
330,874221,1
330,874221,1
330,874221,0
609,874393,0
609,874393,0
609,874393,0
609,874393,1
609,874393,1
609,874393,1
609,874393,1
399,874402,0
399,874402,0
399,874402,0
399,874402,1
399,874402,0
399,874402,0
399,874402,0
678,874407,0
678,874407,0
678,874407,0
678,874407,0
678,874407,1
678,874407,0
678,874407,0
427,874753,1
427,874753,0
427,874753,0
427,874753,0
427,874753,0
427,874753,0
427,874753,0
409,875151,0
409,875151,0
409,875151,0
409,875151,1
409,875151,0
409,875151,0
409,875151,1
611,875198,0
611,875198,0
611,875198,0
611,875198,0
611,875198,0
611,875198,1
611,875198,0
361,875256,0
361,875256,0
361,875256,0
361,875256,0
361,875256,1
361,875256,0
361,875256,0
361,875270,1
361,875270,0
361,875270,0
361,875270,1
361,875270,0
361,875270,1
361,875270,1
301,875306,0
301,875306,0
301,875306,0
301,875306,0
301,875306,1
301,875306,0
301,875306,0
303,875328,1
303,875328,0
303,875328,0
303,875328,1
303,875328,1
303,875328,0
303,875328,1
436,875344,0
436,875344,0
436,875344,1
436,875344,0
436,875344,1
436,875344,0
436,875344,1
317,875382,0
317,875382,0
317,875382,0
317,875382,1
317,875382,0
317,875382,0
317,875382,1
341,875525,1
341,875525,0
341,875525,0
341,875525,1
341,875525,0
341,875525,1
341,875525,1
654,875626,0
654,875626,0
654,875626,1
654,875626,0
654,875626,1
654,875626,0
654,875626,0
364,875678,0
364,875678,0
364,875678,1
364,875678,1
364,875678,0
364,875678,1
364,875678,1
601,875702,0
601,875702,0
601,875702,0
601,875702,0
601,875702,0
601,875702,0
601,875702,1
635,875734,0
635,875734,0
635,875734,0
635,875734,1
635,875734,0
635,875734,0
635,875734,0
654,875877,0
654,875877,0
654,875877,1
654,875877,1
654,875877,0
654,875877,0
654,875877,1
433,875956,0
433,875956,0
433,875956,0
433,875956,0
433,875956,0
433,875956,0
433,875956,0
310,876299,0
310,876299,0
310,876299,0
310,876299,0
310,876299,0
310,876299,1
310,876299,1
408,876521,1
408,876521,0
408,876521,0
408,876521,0
408,876521,0
408,876521,0
408,876521,1
437,876573,0
437,876573,0
437,876573,0
437,876573,0
437,876573,0
437,876573,1
437,876573,0
671,876579,0
671,876579,0
671,876579,0
671,876579,0
671,876579,0
671,876579,0
671,876579,0
662,876615,0
662,876615,0
662,876615,0
662,876615,0
662,876615,0
662,876615,0
662,876615,0
648,876643,0
648,876643,0
648,876643,0
648,876643,0
648,876643,1
648,876643,0
648,876643,0
341,876741,0
341,876741,0
341,876741,0
341,876741,0
341,876741,1
341,876741,0
341,876741,0
689,876766,0
689,876766,0
689,876766,0
689,876766,0
689,876766,1
689,876766,0
689,876766,0
400,876768,1
400,876768,0
400,876768,0
400,876768,0
400,876768,0
400,876768,0
400,876768,1
694,877403,0
694,877403,0
694,877403,1
694,877403,0
694,877403,1
694,877403,0
694,877403,0
319,877512,0
319,877512,0
319,877512,0
319,877512,0
319,877512,0
319,877512,0
319,877512,0
667,877514,1
667,877514,0
667,877514,1
667,877514,0
667,877514,0
667,877514,0
667,877514,0
623,877535,0
623,877535,0
623,877535,0
623,877535,0
623,877535,1
623,877535,0
623,877535,0
357,877661,0
357,877661,0
357,877661,0
357,877661,0
357,877661,0
357,877661,1
357,877661,0
423,877674,0
423,877674,0
423,877674,0
423,877674,0
423,877674,0
423,877674,0
423,877674,0
371,877690,0
371,877690,0
371,877690,1
371,877690,0
371,877690,0
371,877690,0
371,877690,0
622,877812,0
622,877812,0
622,877812,0
622,877812,0
622,877812,0
622,877812,0
622,877812,0
619,878134,0
619,878134,0
619,878134,1
619,878134,0
619,878134,0
619,878134,0
619,878134,0
623,878208,0
623,878208,0
623,878208,1
623,878208,0
623,878208,0
623,878208,0
623,878208,1
302,878290,0
302,878290,0
302,878290,0
302,878290,0
302,878290,0
302,878290,0
302,878290,1
383,878393,0
383,878393,0
383,878393,0
383,878393,0
383,878393,1
383,878393,0
383,878393,0
622,878427,0
622,878427,0
622,878427,0
622,878427,1
622,878427,0
622,878427,0
622,878427,0
401,878619,0
401,878619,0
401,878619,0
401,878619,1
401,878619,1
401,878619,0
401,878619,0
309,878901,0
309,878901,1
309,878901,0
309,878901,0
309,878901,0
309,878901,1
309,878901,1
610,879043,0
610,879043,0
610,879043,0
610,879043,1
610,879043,0
610,879043,0
610,879043,0
426,879100,0
426,879100,1
426,879100,0
426,879100,0
426,879100,1
426,879100,1
426,879100,1
333,879285,0
333,879285,0
333,879285,0
333,879285,0
333,879285,0
333,879285,0
333,879285,0
404,879334,0
404,879334,0
404,879334,0
404,879334,0
404,879334,0
404,879334,1
404,879334,1
402,879509,0
402,879509,0
402,879509,0
402,879509,0
402,879509,0
402,879509,1
402,879509,0
399,879533,0
399,879533,0
399,879533,0
399,879533,0
399,879533,0
399,879533,0
399,879533,1
405,879635,0
405,879635,0
405,879635,0
405,879635,1
405,879635,0
405,879635,0
405,879635,0
351,879692,1
351,879692,0
351,879692,0
351,879692,0
351,879692,0
351,879692,0
351,879692,0
622,879858,0
622,879858,1
622,879858,0
622,879858,0
622,879858,0
622,879858,0
622,879858,0
325,880619,0
325,880619,0
325,880619,1
325,880619,0
325,880619,0
325,880619,0
325,880619,0
373,880623,0
373,880623,0
373,880623,1
373,880623,1
373,880623,1
373,880623,1
373,880623,0
334,880623,0
334,880623,0
334,880623,0
334,880623,0
334,880623,1
334,880623,0
334,880623,0
444,880697,0
444,880697,0
444,880697,1
444,880697,1
444,880697,0
444,880697,0
444,880697,1
356,880697,0
356,880697,0
356,880697,0
356,880697,0
356,880697,0
356,880697,0
356,880697,1
376,880742,0
376,880742,0
376,880742,0
376,880742,0
376,880742,0
376,880742,0
376,880742,0
364,880755,1
364,880755,1
364,880755,0
364,880755,1
364,880755,0
364,880755,0
364,880755,0
373,881169,0
373,881169,0
373,881169,0
373,881169,0
373,881169,0
373,881169,0
373,881169,0
659,881421,0
659,881421,0
659,881421,0
659,881421,0
659,881421,0
659,881421,1
659,881421,0
419,881584,1
419,881584,0
419,881584,0
419,881584,0
419,881584,1
419,881584,0
419,881584,1
415,881719,0
415,881719,1
415,881719,0
415,881719,0
415,881719,0
415,881719,0
415,881719,0
648,881724,1
648,881724,0
648,881724,0
648,881724,0
648,881724,0
648,881724,0
648,881724,1
635,881725,0
635,881725,0
635,881725,0
635,881725,0
635,881725,0
635,881725,0
635,881725,0
304,881973,1
304,881973,0
304,881973,0
304,881973,0
304,881973,0
304,881973,1
304,881973,0
347,881973,0
347,881973,0
347,881973,0
347,881973,0
347,881973,1
347,881973,1
347,881973,1
391,882028,0
391,882028,0
391,882028,0
391,882028,0
391,882028,0
391,882028,1
391,882028,0
404,882161,0
404,882161,0
404,882161,0
404,882161,0
404,882161,0
404,882161,0
404,882161,1
687,882161,0
687,882161,0
687,882161,0
687,882161,0
687,882161,1
687,882161,0
687,882161,1
343,882210,0
343,882210,1
343,882210,1
343,882210,0
343,882210,0
343,882210,1
343,882210,0
301,882213,0
301,882213,0
301,882213,0
301,882213,0
301,882213,0
301,882213,0
301,882213,1
626,882319,0
626,882319,0
626,882319,0
626,882319,1
626,882319,0
626,882319,0
626,882319,0
630,882339,0
630,882339,0
630,882339,0
630,882339,0
630,882339,0
630,882339,1
630,882339,0
630,882351,0
630,882351,0
630,882351,0
630,882351,1
630,882351,0
630,882351,0
630,882351,0
362,882352,0
362,882352,0
362,882352,0
362,882352,0
362,882352,0
362,882352,1
362,882352,1
358,882380,0
358,882380,1
358,882380,1
358,882380,0
358,882380,1
358,882380,1
358,882380,0
341,882452,1
341,882452,0
341,882452,0
341,882452,0
341,882452,0
341,882452,0
341,882452,0
404,882470,0
404,882470,0
404,882470,0
404,882470,1
404,882470,1
404,882470,1
404,882470,1
687,882470,0
687,882470,0
687,882470,0
687,882470,0
687,882470,0
687,882470,1
687,882470,0
629,882496,0
629,882496,0
629,882496,0
629,882496,0
629,882496,0
629,882496,0
629,882496,1
614,882581,1
614,882581,0
614,882581,0
614,882581,0
614,882581,1
614,882581,0
614,882581,1
362,882642,1
362,882642,0
362,882642,0
362,882642,0
362,882642,1
362,882642,1
362,882642,1
636,882909,0
636,882909,0
636,882909,0
636,882909,1
636,882909,1
636,882909,1
636,882909,1
318,883283,1
318,883283,0
318,883283,0
318,883283,0
318,883283,1
318,883283,0
318,883283,1
422,883384,1
422,883384,0
422,883384,0
422,883384,0
422,883384,0
422,883384,0
422,883384,0
394,883440,1
394,883440,1
394,883440,0
394,883440,1
394,883440,0
394,883440,0
394,883440,0
692,883442,1
692,883442,0
692,883442,1
692,883442,0
692,883442,0
692,883442,0
692,883442,0
699,883626,1
699,883626,0
699,883626,1
699,883626,0
699,883626,0
699,883626,0
699,883626,0
450,883671,0
450,883671,0
450,883671,0
450,883671,0
450,883671,0
450,883671,0
450,883671,1
622,883685,0
622,883685,0
622,883685,0
622,883685,0
622,883685,0
622,883685,1
622,883685,0
346,883698,1
346,883698,1
346,883698,0
346,883698,1
346,883698,0
346,883698,0
346,883698,0
664,883961,1
664,883961,1
664,883961,0
664,883961,1
664,883961,1
664,883961,0
664,883961,0
622,884205,1
622,884205,0
622,884205,0
622,884205,0
622,884205,1
622,884205,0
622,884205,1
341,884635,0
341,884635,0
341,884635,0
341,884635,0
341,884635,1
341,884635,0
341,884635,0
440,884771,1
440,884771,1
440,884771,0
440,884771,1
440,884771,0
440,884771,0
440,884771,0
449,884794,0
449,884794,0
449,884794,0
449,884794,0
449,884794,1
449,884794,0
449,884794,0
333,884794,1
333,884794,0
333,884794,0
333,884794,0
333,884794,0
333,884794,0
333,884794,0
431,884834,0
431,884834,0
431,884834,0
431,884834,0
431,884834,0
431,884834,1
431,884834,0
392,884834,0
392,884834,0
392,884834,0
392,884834,0
392,884834,1
392,884834,0
392,884834,0
360,884908,0
360,884908,0
360,884908,0
360,884908,1
360,884908,1
360,884908,0
360,884908,0
336,884924,1
336,884924,0
336,884924,0
336,884924,0
336,884924,0
336,884924,0
336,884924,0
345,884948,1
345,884948,0
345,884948,0
345,884948,0
345,884948,0
345,884948,1
345,884948,1
448,884975,1
448,884975,0
448,884975,0
448,884975,1
448,884975,1
448,884975,1
448,884975,1
345,885120,0
345,885120,0
345,885120,0
345,885120,0
345,885120,0
345,885120,1
345,885120,0
630,885205,0
630,885205,1
630,885205,0
630,885205,0
630,885205,0
630,885205,0
630,885205,0
437,885492,0
437,885492,0
437,885492,0
437,885492,1
437,885492,0
437,885492,1
437,885492,0
446,885867,0
446,885867,0
446,885867,0
446,885867,0
446,885867,1
446,885867,1
446,885867,0
626,886387,0
626,886387,0
626,886387,0
626,886387,1
626,886387,0
626,886387,0
626,886387,0
636,886449,1
636,886449,0
636,886449,0
636,886449,0
636,886449,1
636,886449,0
636,886449,0
674,886501,0
674,886501,0
674,886501,1
674,886501,0
674,886501,0
674,886501,1
674,886501,0
688,886538,0
688,886538,1
688,886538,0
688,886538,0
688,886538,0
688,886538,0
688,886538,1
626,886619,0
626,886619,1
626,886619,0
626,886619,0
626,886619,0
626,886619,0
626,886619,1
367,886685,0
367,886685,0
367,886685,0
367,886685,0
367,886685,0
367,886685,0
367,886685,0
418,886685,1
418,886685,0
418,886685,0
418,886685,0
418,886685,1
418,886685,0
418,886685,0
620,886713,0
620,886713,0
620,886713,0
620,886713,0
620,886713,1
620,886713,0
620,886713,1
691,886758,0
691,886758,0
691,886758,0
691,886758,0
691,886758,0
691,886758,1
691,886758,1
413,886775,0
413,886775,0
413,886775,0
413,886775,0
413,886775,0
413,886775,0
413,886775,1
311,886778,1
311,886778,0
311,886778,0
311,886778,0
311,886778,0
311,886778,0
311,886778,0
633,886914,0
633,886914,0
633,886914,1
633,886914,0
633,886914,0
633,886914,1
633,886914,1
306,886928,1
306,886928,0
306,886928,0
306,886928,0
306,886928,0
306,886928,0
306,886928,0
424,886985,0
424,886985,0
424,886985,0
424,886985,0
424,886985,0
424,886985,0
424,886985,1
699,887113,0
699,887113,1
699,887113,0
699,887113,0
699,887113,0
699,887113,0
699,887113,0
324,887410,1
324,887410,0
324,887410,0
324,887410,0
324,887410,0
324,887410,0
324,887410,0
338,887546,1
338,887546,0
338,887546,0
338,887546,0
338,887546,0
338,887546,1
338,887546,0
636,887866,0
636,887866,0
636,887866,1
636,887866,0
636,887866,0
636,887866,0
636,887866,1
403,888096,0
403,888096,0
403,888096,0
403,888096,1
403,888096,1
403,888096,1
403,888096,0
356,888096,0
356,888096,1
356,888096,1
356,888096,1
356,888096,1
356,888096,0
356,888096,1
667,888105,1
667,888105,0
667,888105,0
667,888105,0
667,888105,1
667,888105,0
667,888105,1
602,888221,0
602,888221,0
602,888221,0
602,888221,0
602,888221,0
602,888221,0
602,888221,0
670,888227,1
670,888227,1
670,888227,1
670,888227,0
670,888227,0
670,888227,1
670,888227,0
642,888244,0
642,888244,1
642,888244,0
642,888244,0
642,888244,1
642,888244,0
642,888244,0
699,888312,0
699,888312,0
699,888312,0
699,888312,1
699,888312,1
699,888312,0
699,888312,1
373,888407,0
373,888407,0
373,888407,1
373,888407,0
373,888407,0
373,888407,0
373,888407,0
630,888412,0
630,888412,0
630,888412,0
630,888412,0
630,888412,0
630,888412,0
630,888412,0
379,888452,0
379,888452,0
379,888452,0
379,888452,0
379,888452,0
379,888452,0
379,888452,1
386,888452,1
386,888452,0
386,888452,0
386,888452,0
386,888452,0
386,888452,0
386,888452,0
630,888582,0
630,888582,0
630,888582,0
630,888582,0
630,888582,0
630,888582,0
630,888582,0
311,888589,0
311,888589,0
311,888589,0
311,888589,0
311,888589,0
311,888589,0
311,888589,1
350,888758,0
350,888758,0
350,888758,1
350,888758,0
350,888758,0
350,888758,0
350,888758,1
609,888767,0
609,888767,0
609,888767,1
609,888767,0
609,888767,0
609,888767,0
609,888767,0
694,888890,0
694,888890,0
694,888890,0
694,888890,0
694,888890,0
694,888890,1
694,888890,0
435,889003,0
435,889003,0
435,889003,0
435,889003,0
435,889003,0
435,889003,1
435,889003,0
635,889021,0
635,889021,0
635,889021,0
635,889021,0
635,889021,0
635,889021,1
635,889021,0
350,889175,0
350,889175,0
350,889175,0
350,889175,0
350,889175,0
350,889175,0
350,889175,1
404,889213,1
404,889213,0
404,889213,0
404,889213,0
404,889213,0
404,889213,1
404,889213,0
379,889225,0
379,889225,0
379,889225,1
379,889225,0
379,889225,0
379,889225,0
379,889225,1
304,889342,0
304,889342,0
304,889342,1
304,889342,0
304,889342,0
304,889342,0
304,889342,1
622,889499,0
622,889499,0
622,889499,1
622,889499,0
622,889499,0
622,889499,1
622,889499,0
646,889500,0
646,889500,0
646,889500,0
646,889500,0
646,889500,0
646,889500,0
646,889500,0
635,889529,0
635,889529,0
635,889529,1
635,889529,0
635,889529,0
635,889529,0
635,889529,1
630,889690,0
630,889690,0
630,889690,1
630,889690,0
630,889690,0
630,889690,0
630,889690,0
432,889903,1
432,889903,0
432,889903,0
432,889903,0
432,889903,0
432,889903,0
432,889903,1
439,890615,0
439,890615,0
439,890615,0
439,890615,0
439,890615,0
439,890615,0
439,890615,1
440,890718,0
440,890718,0
440,890718,0
440,890718,0
440,890718,0
440,890718,0
440,890718,1
334,890719,1
334,890719,0
334,890719,0
334,890719,0
334,890719,0
334,890719,1
334,890719,1
372,891010,0
372,891010,1
372,891010,0
372,891010,0
372,891010,1
372,891010,0
372,891010,1
630,891016,0
630,891016,1
630,891016,1
630,891016,0
630,891016,0
630,891016,1
630,891016,1
362,891018,1
362,891018,0
362,891018,0
362,891018,0
362,891018,0
362,891018,0
362,891018,0
414,891140,0
414,891140,1
414,891140,0
414,891140,0
414,891140,0
414,891140,0
414,891140,0
668,891206,1
668,891206,0
668,891206,0
668,891206,0
668,891206,0
668,891206,0
668,891206,1
627,891239,0
627,891239,0
627,891239,1
627,891239,0
627,891239,0
627,891239,0
627,891239,0
374,891358,0
374,891358,0
374,891358,0
374,891358,0
374,891358,0
374,891358,0
374,891358,1
411,891543,1
411,891543,0
411,891543,0
411,891543,0
411,891543,1
411,891543,1
411,891543,0
311,891774,0
311,891774,0
311,891774,1
311,891774,0
